City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Pearland,20210112,1,1,1,0.00%,11,0:36:58,1
Lehi,20210112,1,1,1,0.00%,2,0:00:09,0
Ogden,20210112,1,1,1,0.00%,3,0:06:09,0
Salt Lake City,20210112,1,1,2,0.00%,2.5,0:00:18,0
Affton,20210112,1,1,1,0.00%,2,0:00:08,0
Keystone,20210112,1,0,1,0.00%,6,0:01:55,0
Saratoga Springs,20210112,1,1,1,0.00%,6,0:00:31,0
(not set),20210113,20,19,20,95.00%,1.15,0:00:02,0
Heber City,20210113,7,5,8,12.50%,4,0:01:00,1
Salt Lake City,20210113,5,5,5,20.00%,2.2,0:00:24,0
Los Angeles,20210113,2,2,2,0.00%,8,0:02:49,0
Denver,20210113,2,2,2,0.00%,3.5,0:00:35,0
Glenview,20210113,2,2,3,66.67%,1.33,0:04:55,0
Houston,20210113,2,2,2,50.00%,3.5,0:14:04,0
Milton,20210113,2,2,2,0.00%,13.5,0:17:24,1
Long Beach,20210113,1,1,1,0.00%,10,0:04:24,0
Mountain View,20210113,1,1,1,100.00%,1,0:00:00,0
San Diego,20210113,1,0,1,100.00%,1,0:00:00,0
Washington,20210113,1,1,1,0.00%,5,0:01:53,0
Delray Beach,20210113,1,0,1,0.00%,2,0:00:05,0
Jacksonville,20210113,1,0,1,0.00%,13,0:12:32,1
Palm City,20210113,1,1,1,0.00%,3,0:01:04,0
Atlanta,20210113,1,1,1,0.00%,2,0:00:12,0
Marietta,20210113,1,1,1,100.00%,1,0:00:00,0
Elk Grove Village,20210113,1,0,1,100.00%,1,0:00:00,0
Charlotte,20210113,1,1,1,0.00%,4,0:03:16,0
Pinehurst,20210113,1,0,1,0.00%,6,0:11:06,0
Boardman,20210113,1,1,1,100.00%,1,0:00:00,0
Alpine,20210113,1,1,1,0.00%,2,0:00:15,0
Layton,20210113,1,1,1,0.00%,3,0:00:20,0
Lehi,20210113,1,1,1,0.00%,2,0:01:37,0
Provo,20210113,1,1,1,0.00%,3,0:01:18,0
Sandy,20210113,1,1,1,0.00%,3,0:00:23,0
Vienna,20210113,1,1,1,0.00%,2,0:00:32,0
Millcreek,20210113,1,1,1,0.00%,10,0:01:51,0
Rahim Yar Khan,20210113,1,1,1,100.00%,1,0:00:00,0
(not set),20210113,1,1,1,0.00%,20,0:09:16,1
Salt Lake City,20210114,5,4,5,60.00%,7.6,0:03:22,3
(not set),20210114,2,1,2,100.00%,1,0:00:00,0
Glenview,20210114,2,1,2,0.00%,9,0:12:58,0
Arlington,20210114,2,2,2,0.00%,4.5,0:00:45,0
Heber City,20210114,2,1,2,50.00%,1.5,0:00:12,0
Provo,20210114,2,0,4,25.00%,18.75,0:18:26,0
South Jordan,20210114,2,2,2,50.00%,2,0:00:16,0
Makati,20210114,1,1,1,0.00%,2,0:01:18,0
Phoenix,20210114,1,1,1,100.00%,1,0:00:00,0
Sacramento,20210114,1,1,1,0.00%,3,0:01:18,0
Denver,20210114,1,0,1,0.00%,27,0:13:38,0
Miami,20210114,1,1,1,0.00%,4,0:00:54,0
Mount Prospect,20210114,1,1,1,0.00%,3,0:00:56,0
Houma,20210114,1,1,1,0.00%,8,0:01:39,0
Minneapolis,20210114,1,1,1,100.00%,1,0:00:00,0
Las Vegas,20210114,1,1,1,100.00%,1,0:00:00,0
Chattanooga,20210114,1,1,1,0.00%,9,0:01:15,0
Dallas,20210114,1,1,2,0.00%,6,0:02:20,1
Houston,20210114,1,1,1,0.00%,3,0:00:57,0
Alpine,20210114,1,0,1,0.00%,3,0:00:31,0
Layton,20210114,1,1,1,100.00%,1,0:00:00,0
Lehi,20210114,1,1,1,0.00%,2,0:00:07,0
Orem,20210114,1,1,1,0.00%,4,0:02:03,0
River Falls,20210114,1,1,1,100.00%,1,0:00:00,0
Hapeville,20210114,1,1,1,0.00%,2,0:04:00,0
Murray,20210114,1,1,1,0.00%,4,0:00:30,0
Saratoga Springs,20210114,1,1,1,100.00%,1,0:00:00,0
Jurmala,20210114,1,1,1,100.00%,1,0:00:00,0
(not set),20210114,1,1,1,100.00%,1,0:00:00,0
(not set),20210114,1,1,2,0.00%,2.5,0:00:29,0
(not set),20210115,4,3,5,60.00%,1.6,0:00:07,0
Xi'an,20210115,2,2,2,100.00%,1,0:00:00,0
Heber City,20210115,2,1,3,100.00%,1,0:00:00,0
Salt Lake City,20210115,2,2,2,0.00%,3,0:00:20,0
(not set),20210115,2,2,2,50.00%,2,0:00:54,0
Frankfurt,20210115,1,1,1,100.00%,1,0:00:00,0
Boaz,20210115,1,1,1,0.00%,3,0:01:38,0
Los Angeles,20210115,1,0,1,0.00%,8,0:00:46,0
San Francisco,20210115,1,1,1,0.00%,2,0:00:08,0
Santa Barbara,20210115,1,1,1,0.00%,3,0:05:05,0
Vernon Hills,20210115,1,1,1,0.00%,3,0:02:30,0
Detroit,20210115,1,1,1,0.00%,9,0:06:19,1
Kansas City,20210115,1,1,1,0.00%,3,0:00:49,0
Raleigh,20210115,1,1,2,0.00%,3,0:13:22,0
Devault,20210115,1,1,1,0.00%,2,0:00:09,0
Arlington,20210115,1,1,1,0.00%,5,0:00:22,0
Dallas,20210115,1,1,1,100.00%,1,0:00:00,0
Orem,20210115,1,1,1,100.00%,1,0:00:00,0
Pleasant Grove,20210115,1,1,1,0.00%,3,0:01:59,0
Riverton,20210115,1,1,1,0.00%,2,0:00:05,0
Saratoga Springs,20210115,1,1,1,100.00%,1,0:00:00,0
West Valley City,20210115,1,0,1,100.00%,1,0:00:00,0
Salt Lake City,20210116,10,9,12,33.33%,2.17,0:00:51,0
(not set),20210116,4,4,4,50.00%,5.5,0:00:14,0
Los Angeles,20210116,3,3,3,0.00%,2.67,0:00:52,0
Denver,20210116,3,3,3,33.33%,3,0:00:44,0
Heber City,20210116,3,2,3,33.33%,1.67,0:06:37,0
Boise,20210116,2,2,2,50.00%,1.5,0:00:06,0
Chicago,20210116,2,1,2,0.00%,10,0:02:48,0
Las Vegas,20210116,2,2,3,33.33%,2.33,0:00:20,0
Beijing,20210116,1,1,1,100.00%,1,0:00:00,0
Chula Vista,20210116,1,1,1,0.00%,21,0:14:05,0
Cumming,20210116,1,1,1,0.00%,3,0:00:21,0
Lawrenceville,20210116,1,1,1,0.00%,17,0:13:52,0
Meridian,20210116,1,1,1,0.00%,4,0:00:46,0
Glenview,20210116,1,0,1,0.00%,3,0:00:22,0
Boardman,20210116,1,1,1,100.00%,1,0:00:00,0
Houston,20210116,1,1,1,0.00%,2,0:00:16,0
Lehi,20210116,1,1,1,0.00%,2,0:00:10,0
Midway,20210116,1,1,1,100.00%,1,0:00:00,0
Ogden,20210116,1,1,1,0.00%,2,0:00:10,0
South Jordan,20210116,1,1,1,100.00%,1,0:00:00,0
Virginia Beach,20210116,1,1,1,100.00%,1,0:00:00,0
Sainte-Marie,20210116,1,1,1,100.00%,1,0:00:00,0
(not set),20210116,1,1,1,0.00%,2,0:00:14,0
Ashburn,20210117,9,9,9,100.00%,1,0:00:00,0
Orlando,20210117,5,5,6,0.00%,4.83,0:02:04,0
Salt Lake City,20210117,5,4,6,33.33%,2.17,0:00:55,0
Las Vegas,20210117,4,4,4,0.00%,10.25,0:09:27,2
Midway,20210117,3,3,3,33.33%,2.33,0:00:27,0
(not set),20210117,2,2,2,50.00%,1.5,0:00:08,0
Irvine,20210117,2,1,2,100.00%,1,0:00:00,0
Redondo Beach,20210117,2,2,2,0.00%,9.5,0:16:07,0
Heber City,20210117,2,2,2,50.00%,1.5,0:00:02,0
Park City,20210117,2,1,3,0.00%,2,0:00:21,0
Costa Mesa,20210117,1,1,2,50.00%,1.5,0:02:08,0
Los Angeles,20210117,1,0,2,0.00%,8,0:05:19,0
Denver,20210117,1,1,1,0.00%,2,0:01:42,0
Washington,20210117,1,1,1,0.00%,7,0:00:37,0
Miami,20210117,1,1,1,0.00%,11,0:06:57,1
Meridian,20210117,1,1,1,0.00%,5,0:00:36,0
Severna Park,20210117,1,1,1,100.00%,1,0:00:00,0
