Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Samsung Internet,mobile,20200911,15,0:08:32,33.33%,4,4.27,0
Chrome,tablet,20200911,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200911,1,0:00:46,0.00%,1,5,0
Safari,mobile,20200912,14,0:00:35,35.71%,12,2.93,0
Chrome,desktop,20200912,4,0:00:14,50.00%,4,2,0
Safari,desktop,20200912,4,0:01:22,25.00%,4,4.5,0
Samsung Internet,mobile,20200912,4,0:08:57,50.00%,3,7.5,0
Firefox,desktop,20200912,3,0:02:30,33.33%,3,4,0
Safari (in-app),mobile,20200912,3,0:01:05,0.00%,3,3.33,0
Chrome,mobile,20200912,1,0:00:00,100.00%,1,1,0
Firefox,mobile,20200912,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200913,37,0:01:31,32.43%,23,3.41,0
Chrome,desktop,20200913,6,0:03:47,33.33%,6,2.5,0
Chrome,mobile,20200913,4,0:00:22,25.00%,4,2.75,0
Safari,desktop,20200913,4,0:02:49,25.00%,4,3.5,1
Firefox,desktop,20200913,2,0:00:14,50.00%,2,1.5,0
Chrome,tablet,20200913,1,0:00:00,100.00%,1,1,0
Firefox,mobile,20200913,1,0:04:45,0.00%,1,3,0
Samsung Internet,mobile,20200913,1,0:01:44,0.00%,1,3,0
Chrome,desktop,20200914,21,0:02:16,38.10%,20,3.29,1
Safari,mobile,20200914,12,0:00:25,33.33%,10,2.17,0
Mozilla Compatible Agent,desktop,20200914,7,0:00:06,85.71%,7,3.43,0
Chrome,mobile,20200914,4,0:00:10,50.00%,4,1.75,0
Edge,desktop,20200914,3,0:01:31,66.67%,3,1.67,0
Safari,desktop,20200914,3,0:01:31,33.33%,3,4.67,0
Chrome,tablet,20200914,1,0:13:37,0.00%,1,4,0
Firefox,mobile,20200914,1,0:00:52,0.00%,1,4,0
Samsung Internet,mobile,20200914,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200915,13,0:01:38,46.15%,13,3.62,1
Safari,mobile,20200915,8,0:03:13,12.50%,5,4,0
Chrome,mobile,20200915,6,0:04:17,16.67%,4,8.17,1
Safari,desktop,20200915,4,0:00:43,0.00%,4,3,0
Edge,desktop,20200915,3,0:00:49,0.00%,3,4.33,0
Firefox,desktop,20200915,2,0:07:51,0.00%,2,4,1
Safari (in-app),mobile,20200915,2,0:01:43,50.00%,2,3.5,0
Firefox,mobile,20200915,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200915,1,0:00:15,0.00%,1,2,0
Chrome,desktop,20200916,9,0:03:07,44.44%,8,4.89,1
Safari,mobile,20200916,8,0:02:40,12.50%,7,4.62,1
Chrome,mobile,20200916,4,0:01:00,0.00%,4,4.25,0
Android Webview,mobile,20200916,2,0:02:47,50.00%,1,12.5,0
Firefox,desktop,20200916,2,0:01:34,0.00%,2,3.5,0
Safari,desktop,20200916,2,0:04:09,50.00%,1,3.5,0
Safari (in-app),mobile,20200916,1,0:04:18,0.00%,1,2,0
Safari (in-app),tablet,20200916,1,0:02:23,0.00%,1,7,0
Safari,mobile,20200917,23,0:03:15,43.48%,18,3.09,2
Chrome,mobile,20200917,13,0:04:48,30.77%,10,3.54,0
Chrome,desktop,20200917,10,0:01:50,40.00%,10,5.3,0
Safari (in-app),mobile,20200917,3,0:00:12,33.33%,3,2,0
Safari,desktop,20200917,2,0:00:23,0.00%,2,3,0
Android Webview,mobile,20200917,1,0:01:28,0.00%,1,9,0
Edge,desktop,20200917,1,0:00:25,0.00%,1,3,0
Mozilla Compatible Agent,desktop,20200917,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200917,1,0:00:24,0.00%,1,3,0
Safari,mobile,20200918,21,0:01:17,19.05%,14,6.9,0
Chrome,desktop,20200918,16,0:02:19,12.50%,13,4.62,1
Chrome,mobile,20200918,11,0:00:36,36.36%,8,3.73,0
Safari,desktop,20200918,5,0:00:39,0.00%,5,4.4,0
Edge,desktop,20200918,2,0:01:32,0.00%,2,3,0
Safari (in-app),mobile,20200918,2,0:00:18,0.00%,2,2,0
Firefox,desktop,20200918,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200918,1,0:00:04,0.00%,1,2,0
Safari,mobile,20200919,19,0:02:34,21.05%,14,3.79,2
Chrome,mobile,20200919,7,0:01:16,28.57%,7,3.57,0
Chrome,desktop,20200919,6,0:00:15,66.67%,6,2,0
Safari,desktop,20200919,5,0:01:11,20.00%,5,3.8,1
Safari (in-app),mobile,20200919,2,0:00:00,100.00%,2,1,0
Android Webview,mobile,20200919,1,0:00:05,0.00%,1,2,0
Safari,mobile,20200920,16,0:03:11,12.50%,14,3.25,0
Chrome,mobile,20200920,6,0:02:08,16.67%,6,5.67,0
Chrome,desktop,20200920,5,0:00:52,20.00%,4,3.2,0
Mozilla Compatible Agent,desktop,20200920,5,0:02:59,80.00%,4,5.6,1
Safari,desktop,20200920,5,0:06:14,20.00%,5,4,0
Safari (in-app),mobile,20200920,3,0:00:15,33.33%,2,2.67,0
Safari,tablet,20200920,1,0:05:04,0.00%,1,12,0
Chrome,desktop,20200921,18,0:02:50,33.33%,16,5.61,1
Chrome,mobile,20200921,4,0:01:26,50.00%,4,4,0
Safari,mobile,20200921,4,0:00:28,75.00%,3,2,0
Safari,desktop,20200921,3,0:02:55,0.00%,3,7.67,1
Edge,desktop,20200921,2,0:03:43,0.00%,2,3.5,0
Mozilla Compatible Agent,desktop,20200921,2,0:00:00,100.00%,2,1,0
Android Webview,mobile,20200921,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200921,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200921,1,0:01:06,0.00%,1,7,0
Safari,mobile,20200922,18,0:03:26,22.22%,13,5.17,1
Chrome,desktop,20200922,16,0:01:09,25.00%,14,3.69,1
Chrome,mobile,20200922,6,0:04:46,50.00%,6,3.67,1
Safari,desktop,20200922,3,0:00:03,66.67%,3,1.33,0
Mozilla Compatible Agent,desktop,20200922,2,0:00:00,100.00%,2,1,0
Internet Explorer,desktop,20200922,1,0:00:20,0.00%,1,3,0
Samsung Internet,mobile,20200922,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200923,11,0:02:22,27.27%,11,3.45,0
Safari,mobile,20200923,10,0:02:51,0.00%,7,4,2
Chrome,mobile,20200923,6,0:00:15,33.33%,4,2.83,0
Mozilla Compatible Agent,desktop,20200923,3,0:00:00,100.00%,3,1,0
Safari,desktop,20200923,3,0:00:39,0.00%,3,4.33,0
Edge,desktop,20200923,2,0:00:07,50.00%,2,2,0
Safari (in-app),mobile,20200923,1,0:00:34,0.00%,1,2,0
Chrome,desktop,20200924,21,0:02:27,23.81%,18,4.24,0
Safari,mobile,20200924,20,0:00:56,25.00%,14,3.3,0
Chrome,mobile,20200924,2,0:03:12,0.00%,2,4,1
Safari,desktop,20200924,1,0:00:20,0.00%,1,3,0
Chrome,desktop,20200925,17,0:04:22,11.76%,15,5.71,1
Safari,mobile,20200925,15,0:01:19,33.33%,10,3.07,0
Chrome,mobile,20200925,14,0:01:38,35.71%,12,4.07,0
Safari,desktop,20200925,3,0:06:37,0.00%,3,16.33,1
Safari,tablet,20200925,3,0:00:40,0.00%,1,3.33,0
Chrome,tablet,20200925,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200925,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200925,1,0:00:21,0.00%,1,2,0
Samsung Internet,mobile,20200925,1,0:01:58,0.00%,1,6,0
Safari,mobile,20200926,32,0:04:48,18.75%,22,5.16,2
Chrome,mobile,20200926,17,0:01:08,41.18%,14,4.88,1
Chrome,desktop,20200926,7,0:03:01,28.57%,7,4,0
Safari (in-app),mobile,20200926,6,0:00:35,16.67%,6,3.33,0
Safari,desktop,20200926,3,0:00:59,33.33%,3,3.67,0
Firefox,desktop,20200926,1,0:00:00,0.00%,1,2,0
Foregenix Web Scan 1.100000,desktop,20200926,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200927,21,0:02:29,47.62%,17,2.81,0
Chrome,mobile,20200927,6,0:00:14,50.00%,5,2.67,0
Chrome,desktop,20200927,5,0:02:56,80.00%,5,5.6,0
Safari,desktop,20200927,4,0:00:38,0.00%,3,2.75,0
Mozilla Compatible Agent,desktop,20200927,3,0:00:00,100.00%,3,1,0
Firefox,desktop,20200927,2,0:00:04,50.00%,2,1.5,0
Safari (in-app),mobile,20200927,2,0:00:26,0.00%,2,2.5,0
Edge,desktop,20200927,1,0:00:29,0.00%,1,3,0
Safari,mobile,20200928,19,0:01:59,42.11%,15,3.32,2
Chrome,desktop,20200928,11,0:02:25,36.36%,10,4.91,0
Chrome,mobile,20200928,4,0:00:08,50.00%,4,2.5,0
Safari,desktop,20200928,4,0:00:55,25.00%,3,5.75,1
Firefox,desktop,20200928,2,0:00:03,50.00%,2,1.5,0
Safari (in-app),mobile,20200928,2,0:02:06,0.00%,2,5,0
Edge,desktop,20200928,1,0:06:23,0.00%,1,4,0
Safari,tablet,20200928,1,0:02:10,0.00%,1,7,0
Chrome,mobile,20200929,15,0:01:59,26.67%,10,4.6,0
Chrome,desktop,20200929,9,0:06:02,33.33%,9,5.11,0
Safari,mobile,20200929,6,0:01:09,33.33%,5,3.67,0
Safari,desktop,20200929,4,0:04:19,0.00%,4,12.25,0
Edge,desktop,20200929,3,0:00:17,33.33%,3,3,0
Chrome,desktop,20200930,16,0:03:52,25.00%,14,5.56,3
Safari,mobile,20200930,6,0:00:30,33.33%,6,2.67,0
Mozilla Compatible Agent,desktop,20200930,3,0:00:13,66.67%,3,7,0
Safari,desktop,20200930,3,0:06:33,33.33%,3,6.33,0
Firefox,desktop,20200930,2,0:01:21,50.00%,2,3.5,0
Chrome,mobile,20200930,1,0:00:52,0.00%,1,5,0
Chrome,tablet,20200930,1,0:00:51,0.00%,1,2,0
Safari (in-app),mobile,20200930,1,0:00:14,0.00%,1,3,0
Chrome,desktop,20201001,22,0:05:18,40.91%,18,4.77,0
Safari,mobile,20201001,11,0:02:26,9.09%,9,3.36,1
Safari (in-app),mobile,20201001,5,0:00:15,40.00%,4,1.6,0
Safari,desktop,20201001,4,0:02:46,0.00%,3,4.25,0
Chrome,mobile,20201001,3,0:00:30,33.33%,3,2.67,0
Android Webview,mobile,20201001,1,0:00:04,0.00%,1,2,0
Internet Explorer,tablet,20201001,1,0:00:20,0.00%,1,3,0
Mozilla Compatible Agent,desktop,20201001,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201002,20,0:04:24,20.00%,15,7.5,2
Safari,mobile,20201002,9,0:00:45,44.44%,6,2.33,0
Safari,desktop,20201002,6,0:02:28,0.00%,5,4,1
Chrome,mobile,20201002,3,0:06:17,0.00%,3,4.33,1
Edge,desktop,20201002,1,0:00:23,0.00%,1,4,0
Safari (in-app),mobile,20201002,1,0:00:15,0.00%,1,2,0
Samsung Internet,mobile,20201002,1,0:00:45,0.00%,1,4,0
Safari,mobile,20201003,16,0:00:27,25.00%,13,2.62,0
Chrome,desktop,20201003,6,0:04:14,16.67%,6,4.5,0
Chrome,mobile,20201003,6,0:00:35,50.00%,5,1.67,0
Firefox,desktop,20201003,4,0:00:00,100.00%,4,1,0
Samsung Internet,mobile,20201003,3,0:02:01,33.33%,2,3,0
Chrome,tablet,20201003,1,0:01:54,0.00%,1,5,0
Safari (in-app),mobile,20201003,1,0:00:05,0.00%,1,2,0
Safari,mobile,20201004,31,0:00:57,22.58%,23,3.13,1
Chrome,mobile,20201004,9,0:00:48,44.44%,6,2.11,0
Chrome,desktop,20201004,8,0:07:13,50.00%,7,4,0
Safari,desktop,20201004,4,0:02:28,50.00%,4,2.25,0
Edge,desktop,20201004,3,0:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20201004,3,0:00:00,100.00%,3,1,0
Safari (in-app),mobile,20201004,2,0:04:35,0.00%,2,3,0
(not set),desktop,20201004,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20201004,1,0:00:14,0.00%,1,2,0
Internet Explorer,tablet,20201004,1,0:00:31,0.00%,1,3,0
Safari,tablet,20201004,1,0:01:13,0.00%,1,3,0
Safari (in-app),tablet,20201004,1,0:00:42,0.00%,1,3,0
Samsung Internet,mobile,20201004,1,0:00:19,0.00%,1,2,0
Samsung Internet,tablet,20201004,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201005,22,0:01:08,40.91%,17,2.32,0
Chrome,desktop,20201005,17,0:02:16,29.41%,16,3.29,0
Chrome,mobile,20201005,8,0:01:26,25.00%,8,3.5,0
Safari,desktop,20201005,8,0:01:27,25.00%,7,2.38,0
Edge,desktop,20201005,4,0:00:03,50.00%,4,1.5,0
Samsung Internet,mobile,20201005,2,0:05:19,50.00%,1,2.5,0
Firefox,desktop,20201005,1,0:02:37,0.00%,1,10,0
Internet Explorer,desktop,20201005,1,0:00:08,0.00%,1,2,0
Internet Explorer,tablet,20201005,1,0:20:31,0.00%,1,12,0
Chrome,desktop,20201006,15,0:01:59,20.00%,11,3.73,0
Chrome,mobile,20201006,9,0:03:49,44.44%,6,2.78,0
Safari,mobile,20201006,8,0:00:45,25.00%,8,2.75,0
Safari,desktop,20201006,4,0:02:15,0.00%,4,4,1
Firefox,desktop,20201006,1,0:01:00,0.00%,1,3,0
Mozilla Compatible Agent,desktop,20201006,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201007,23,0:01:47,17.39%,17,4.43,1
Safari,mobile,20201007,16,0:01:05,43.75%,13,2.75,0
Chrome,mobile,20201007,8,0:03:10,12.50%,6,5.38,1
Safari,desktop,20201007,3,0:04:46,33.33%,3,6,1
Edge,desktop,20201007,2,0:12:19,0.00%,2,4,0
Firefox,desktop,20201007,1,0:00:00,100.00%,1,1,0
Safari,tablet,20201007,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201008,32,0:01:01,34.38%,24,2.97,1
Chrome,desktop,20201008,27,0:02:49,33.33%,24,2.89,0
Chrome,mobile,20201008,20,0:02:03,20.00%,16,4.3,1
Edge,desktop,20201008,10,0:00:00,100.00%,10,1,0
Firefox,desktop,20201008,6,0:00:06,83.33%,6,1.5,0
Safari,desktop,20201008,5,0:02:59,40.00%,4,3.8,0
Safari,tablet,20201008,3,0:01:34,0.00%,3,2.67,0
Safari (in-app),mobile,20201008,2,0:00:45,0.00%,1,6,0
Samsung Internet,mobile,20201008,2,0:01:42,50.00%,2,3,0
Android Webview,mobile,20201008,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201009,21,0:01:21,23.81%,17,3,1
Chrome,mobile,20201009,16,0:02:14,18.75%,11,6.19,1
Chrome,desktop,20201009,12,0:02:51,16.67%,11,4.5,0
Safari,desktop,20201009,3,0:02:37,0.00%,3,4.33,0
Safari (in-app),mobile,20201009,2,0:00:29,0.00%,2,2,0
Chrome,tablet,20201009,1,0:19:13,0.00%,1,5,0
Firefox,desktop,20201009,1,0:00:53,0.00%,1,3,0
Safari,mobile,20201010,53,0:01:45,35.85%,45,2.55,1
Chrome,mobile,20201010,21,0:01:29,33.33%,16,2.52,0
Chrome,desktop,20201010,13,0:02:46,30.77%,13,2.62,0
Safari,desktop,20201010,12,0:01:35,33.33%,10,2.17,0
Chrome,tablet,20201010,5,0:03:29,0.00%,5,3,0
Firefox,desktop,20201010,3,0:00:00,100.00%,3,1,0
Edge,desktop,20201010,2,0:01:42,0.00%,2,3.5,0
Safari,tablet,20201010,1,0:00:16,0.00%,1,2,0
Safari (in-app),mobile,20201010,1,0:00:28,0.00%,1,2,0
Safari,mobile,20201011,28,0:03:27,46.43%,26,2.61,0
Chrome,mobile,20201011,11,0:05:04,54.55%,8,7,0
Chrome,desktop,20201011,9,0:02:11,33.33%,9,3.11,1
Safari,desktop,20201011,4,0:01:31,25.00%,4,3,0
Safari (in-app),mobile,20201011,3,0:03:54,0.00%,3,6.33,1
Firefox,desktop,20201011,1,0:01:00,0.00%,1,4,0
Samsung Internet,mobile,20201011,1,0:00:35,0.00%,1,2,0
Safari,mobile,20201012,10,0:00:34,30.00%,10,3,0
Chrome,desktop,20201012,7,0:03:30,42.86%,7,2.14,0
Android Webview,mobile,20201012,4,0:00:49,25.00%,2,3.5,0
Chrome,mobile,20201012,3,0:00:38,33.33%,3,2.33,0
Mozilla Compatible Agent,desktop,20201012,3,0:00:00,100.00%,3,1,0
Safari,desktop,20201012,3,0:04:19,33.33%,3,3.67,0
Safari (in-app),mobile,20201012,2,0:00:15,0.00%,2,2,0
Firefox,desktop,20201012,1,0:01:46,0.00%,1,9,0
Internet Explorer,desktop,20201012,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201013,26,0:04:21,38.46%,18,2.96,2
Chrome,desktop,20201013,12,0:02:15,16.67%,11,7.42,1
Chrome,mobile,20201013,2,0:00:41,0.00%,2,3,0
Firefox,desktop,20201013,2,0:00:13,50.00%,2,3,0
Android Browser,mobile,20201013,1,0:00:00,100.00%,1,1,0
Edge,desktop,20201013,1,0:00:15,0.00%,1,2,0
Safari,desktop,20201013,1,0:00:04,0.00%,1,2,0
Safari (in-app),mobile,20201013,1,0:00:12,0.00%,1,2,0
Chrome,desktop,20201014,12,0:03:50,8.33%,11,4.67,1
Safari,mobile,20201014,8,0:01:07,62.50%,8,1.5,0
Chrome,mobile,20201014,4,0:01:52,0.00%,3,3,1
Safari,desktop,20201014,3,0:00:21,0.00%,3,3,0
Safari (in-app),mobile,20201014,3,0:00:07,0.00%,1,2.33,0
Internet Explorer,desktop,20201014,1,0:00:30,0.00%,1,3,0
Safari (in-app),tablet,20201014,1,0:00:20,0.00%,1,3,0
Samsung Internet,mobile,20201014,1,0:02:51,0.00%,1,9,0
Chrome,desktop,20201015,17,0:03:13,23.53%,17,4.06,1
Safari,mobile,20201015,13,0:02:47,30.77%,9,5.08,1
Chrome,mobile,20201015,7,0:01:55,42.86%,6,2.57,0
Safari,desktop,20201015,2,0:04:56,0.00%,2,3.5,0
Safari (in-app),mobile,20201015,2,0:00:13,0.00%,2,2,0
Firefox,desktop,20201015,1,0:02:12,0.00%,1,6,0
Safari,mobile,20201016,23,0:01:02,26.09%,18,3.22,0
Chrome,desktop,20201016,18,0:01:26,50.00%,17,3.11,0
Chrome,mobile,20201016,8,0:01:09,37.50%,7,3.38,0
Safari,desktop,20201016,4,0:01:01,0.00%,3,3.5,1
Android Webview,mobile,20201016,2,0:04:47,0.00%,2,6.5,0
Edge,desktop,20201016,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20201016,1,0:01:21,0.00%,1,3,0
Safari (in-app),mobile,20201016,1,0:00:05,0.00%,1,2,0
Samsung Internet,mobile,20201016,1,0:00:09,0.00%,1,2,0
Safari,mobile,20201017,36,0:03:20,25.00%,26,2.5,0
Chrome,mobile,20201017,10,0:08:38,10.00%,8,4.6,0
Safari,desktop,20201017,7,0:00:19,42.86%,7,1.86,0
Chrome,desktop,20201017,4,0:00:13,25.00%,4,2,0
Edge,desktop,20201017,2,0:08:25,0.00%,2,5,0
Safari (in-app),mobile,20201017,2,0:04:47,0.00%,2,8,0
Mozilla Compatible Agent,desktop,20201017,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201018,15,0:00:20,46.67%,14,1.67,0
Chrome,mobile,20201018,6,0:00:24,16.67%,6,2.33,0
Mozilla Compatible Agent,desktop,20201018,6,0:00:05,83.33%,6,3.67,0
Chrome,desktop,20201018,2,0:00:33,0.00%,2,3,0
Safari,desktop,20201018,2,0:00:07,0.00%,2,2,0
Safari,tablet,20201018,2,0:00:08,0.00%,1,2.5,0
Safari (in-app),mobile,20201018,2,0:00:32,50.00%,1,2,0
Chrome,tablet,20201018,1,0:00:00,100.00%,1,1,0
Edge,desktop,20201018,1,0:03:28,0.00%,1,2,0
Internet Explorer,desktop,20201018,1,0:00:10,0.00%,1,2,0
Chrome,desktop,20201019,20,0:03:22,20.00%,14,3.6,0
Safari,mobile,20201019,19,0:02:09,42.11%,15,2.53,1
Chrome,mobile,20201019,10,0:00:52,60.00%,8,4,0
Safari,desktop,20201019,2,0:00:00,100.00%,2,1,0
Safari,tablet,20201019,2,0:03:10,50.00%,2,9.5,0
Edge,desktop,20201019,1,0:02:45,0.00%,1,4,0
Firefox,desktop,20201019,1,0:00:52,0.00%,1,2,0
Internet Explorer,desktop,20201019,1,0:00:18,0.00%,1,2,0
Chrome,desktop,20201020,25,0:05:13,24.00%,22,4.68,0
Safari,mobile,20201020,16,0:01:09,31.25%,14,3.38,0
Chrome,mobile,20201020,4,0:01:05,50.00%,2,5.75,0
Safari,desktop,20201020,2,0:00:05,50.00%,2,1.5,0
Firefox,desktop,20201020,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20201020,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20201020,1,0:03:52,0.00%,1,6,0
Safari,mobile,20201021,14,0:01:24,50.00%,10,2.43,0
Chrome,desktop,20201021,9,0:00:32,11.11%,7,2.33,0
Chrome,mobile,20201021,4,0:00:01,75.00%,4,1.25,0
Safari,desktop,20201021,3,0:06:07,33.33%,3,19,0
Safari (in-app),mobile,20201021,2,0:11:44,0.00%,2,6.5,0
Firefox,desktop,20201021,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20201021,1,0:00:09,0.00%,1,2,0
Chrome,desktop,20201022,11,0:02:55,27.27%,10,3.55,1
Safari,mobile,20201022,11,0:00:48,63.64%,10,1.82,0
Safari,desktop,20201022,8,0:01:47,62.50%,7,4.12,0
Chrome,mobile,20201022,3,0:02:08,0.00%,3,6.33,1
Mozilla Compatible Agent,desktop,20201022,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20201022,1,0:00:08,0.00%,1,2,0
Safari,mobile,20201023,17,0:00:37,70.59%,12,1.71,0
Chrome,desktop,20201023,15,0:03:36,46.67%,13,3.13,0
Chrome,mobile,20201023,2,0:01:16,0.00%,2,3.5,0
Firefox,desktop,20201023,2,0:00:28,0.00%,2,2.5,0
Safari (in-app),mobile,20201023,2,0:03:57,0.00%,2,2.5,0
(not set),desktop,20201023,1,0:00:00,100.00%,1,1,0
Safari,desktop,20201023,1,0:19:52,0.00%,1,3,0
Samsung Internet,mobile,20201023,1,0:00:03,0.00%,1,2,0
Safari,mobile,20201024,8,0:05:08,50.00%,7,2.5,0
Chrome,desktop,20201024,6,0:00:58,66.67%,6,2.5,0
Safari,tablet,20201024,3,0:01:39,33.33%,1,3,0
Chrome,mobile,20201024,1,0:00:08,0.00%,1,2,0
Firefox,desktop,20201024,1,0:07:20,0.00%,1,5,0
Mozilla Compatible Agent,desktop,20201024,1,0:00:00,100.00%,1,1,0
Safari,desktop,20201024,1,0:00:34,0.00%,1,3,0
Chrome,desktop,20201025,4,0:00:01,75.00%,4,1.25,0
Safari,mobile,20201025,3,0:00:06,66.67%,3,1.33,0
Chrome,mobile,20201025,2,0:00:54,0.00%,2,4.5,0
Mozilla Compatible Agent,desktop,20201025,2,0:00:00,100.00%,2,1,0
Safari (in-app),mobile,20201025,2,0:00:18,50.00%,2,2,0
Edge,desktop,20201025,1,0:02:17,0.00%,1,3,0
Firefox,desktop,20201025,1,0:00:00,0.00%,1,2,0
Chrome,desktop,20201026,10,0:01:03,40.00%,9,2.4,0
Safari,mobile,20201026,9,0:00:42,22.22%,6,2.11,0
Chrome,mobile,20201026,2,0:01:37,0.00%,1,5,0
Edge,desktop,20201026,1,0:00:05,0.00%,1,2,0
Safari,desktop,20201026,1,0:08:50,0.00%,1,14,0
Chrome,desktop,20201027,8,0:03:40,50.00%,8,2.75,0
Safari,desktop,20201027,4,0:04:10,0.00%,3,16.5,1
Safari,mobile,20201027,3,0:00:01,66.67%,3,1.33,0
Chrome,tablet,20201027,1,0:00:04,0.00%,1,2,0
Edge,desktop,20201027,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20201027,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201028,12,0:02:02,25.00%,12,4.67,0
Safari,mobile,20201028,6,0:00:53,16.67%,6,3,0
Chrome,mobile,20201028,2,0:03:10,0.00%,2,4,0
Amazon Silk,tablet,20201028,1,0:00:14,0.00%,1,2,0
Internet Explorer,desktop,20201028,1,0:02:47,0.00%,1,3,0
Safari,tablet,20201028,1,0:05:19,0.00%,1,7,0
Safari (in-app),mobile,20201028,1,0:00:19,0.00%,1,2,0
Chrome,desktop,20201029,10,0:00:29,60.00%,9,1.5,0
Safari,mobile,20201029,5,0:03:09,20.00%,5,4.8,0
Chrome,mobile,20201029,2,0:00:15,50.00%,2,2,0
Chrome,tablet,20201029,1,0:04:50,0.00%,1,8,0
Safari,desktop,20201029,1,0:04:57,0.00%,1,26,0
Safari,tablet,20201029,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201030,7,0:02:16,42.86%,6,1.86,0
Safari,mobile,20201030,5,0:00:36,40.00%,4,2.2,0
Chrome,desktop,20201031,5,0:00:16,40.00%,5,2.4,0
Chrome,mobile,20201031,4,0:00:05,50.00%,4,1.5,0
Safari,mobile,20201031,4,0:00:44,50.00%,4,2,0
Safari,desktop,20201031,2,0:00:02,50.00%,2,1.5,0
Chrome,tablet,20201031,1,0:00:15,0.00%,1,2,0
Edge,desktop,20201031,1,0:00:00,100.00%,1,1,0
Firefox,mobile,20201031,1,0:00:08,0.00%,1,2,0
Samsung Internet,mobile,20201031,1,0:00:00,100.00%,1,1,0
Safari,mobile,20201101,11,0:01:05,27.27%,10,3,0
Chrome,mobile,20201101,4,0:01:50,25.00%,4,3.75,0
Chrome,desktop,20201101,3,0:09:03,0.00%,3,3.67,0
Mozilla Compatible Agent,desktop,20201101,3,0:00:00,100.00%,3,1,0
Safari,desktop,20201101,3,0:00:05,33.33%,3,1.67,0
Safari (in-app),mobile,20201101,2,0:00:36,0.00%,2,3.5,0
Chrome,tablet,20201101,1,0:00:00,100.00%,1,1,0
Edge,desktop,20201101,1,0:00:02,0.00%,1,2,0
Chrome,desktop,20201102,11,0:02:15,36.36%,11,2.36,0
Safari,mobile,20201102,7,0:03:56,71.43%,6,3.14,0
Chrome,mobile,20201102,2,0:01:42,0.00%,2,3.5,0
Mozilla Compatible Agent,desktop,20201102,2,0:00:14,50.00%,2,1.5,0
Safari,desktop,20201102,2,0:00:11,50.00%,1,1.5,0
Safari,tablet,20201102,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201103,10,0:00:46,30.00%,9,2.3,0
Safari,mobile,20201103,6,0:00:02,66.67%,5,1.33,0
Chrome,mobile,20201103,2,0:00:30,0.00%,2,3,0
Firefox,desktop,20201103,2,0:00:00,100.00%,2,1,0
Safari,desktop,20201103,2,0:02:08,50.00%,2,4,1
(not set),desktop,20201103,1,0:00:00,100.00%,1,1,0
e.ventures Investment Crawler,desktop,20201103,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20201103,1,0:00:08,0.00%,1,2,0
Chrome,desktop,20201104,6,0:03:09,50.00%,5,3.17,1
Safari,mobile,20201104,5,0:00:14,80.00%,4,1.4,0
Mozilla Compatible Agent,desktop,20201104,3,0:00:11,66.67%,3,6.33,0
Chrome,mobile,20201104,2,0:00:09,50.00%,2,2,0
Amazon Silk,tablet,20201104,1,0:06:21,0.00%,1,3,0
Edge,desktop,20201104,1,0:00:00,100.00%,1,1,0
Safari,desktop,20201104,1,0:00:05,0.00%,1,2,0
Safari (in-app),mobile,20201104,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20201105,10,0:01:56,40.00%,8,3,0
Safari,mobile,20201105,9,0:04:09,33.33%,8,4.33,0
Safari,desktop,20201105,2,0:02:13,0.00%,1,2.5,0
Chrome,mobile,20201105,1,0:01:46,0.00%,1,4,0
Mozilla Compatible Agent,desktop,20201105,1,0:00:00,100.00%,1,1,0
